"num","treatment","temp","bug.id","block","date.hatch","date.died","timepoint.died","hour.died","died","sacrifice","date.3","bin","date.ovp","time.ovp","num.ovp","wasp.gen","suc.ovp","date.4","timepoint.4","hour.4","age.4","mass.4","date.5","timepoint.5","hour.5","age.5","mass.5","date.wander","timepoint.wander","hour.wander","mass.wander","age.wander","date.em","timepoint.em","hour.em","instar.em","age.em","mass.befem","bled.em","num.em","num.coc","num.fail.spin","time.T0","age.T0","instar.T0","mass.T0","diet.cat.in.T0","diet.cont.in.T0","date.T1","time.T1","d.time1","age.T1","T1.expct","instar.T1","mass.T1","chng.mass.T1","frass.T1","fed.T1","diet.cat.out.T0","diet.cont.out.T0","sacrifice.T1","diet.cat.in.T1","diet.cont.in.T1","date.T2","time.T2","mass.T2","chng.mass.T2","d.time2","age.T2","T2.expct","instar.T2","fed.T2","frass.T2","diet.cat.out.T1","diet.cont.out.T1","sacrifice.T2","diet.cat.in.T2","diet.cont.in.T2","date.T3","time.T3","d.time3","age.T3","T3.expct","instar.T3","mass.T3","chng.mass.T3","frass.T3","fed.T3","diet.cat.out.T2","diet.cont.out.T2","sacrifice.T3","diet.cat.in.T3","diet.cont.in.T3","date.T4","time.T4","d.time4","age.T4","T4.expct","instar.T4","mass.T4","chng.mass.T4","frass.T4","fed.T4","diet.cat.out.T3","diet.cont.out.T3","sacrifice.T4","diet.cat.in.T4","diet.cont.in.T4","date.T5","time.T5","d.time5","age.T5","T5.expct","instar.T5","mass.T5","chng.mass.T5","frass.T5","fed.T5","diet.cat.out.T4","diet.cont.out.T4","sacrifice.T5","diet.cat.in.T5","diet.cont.in.T5","date.T6","time.T6","d.time6","age.T6","T6.expct","instar.T6","mass.T6","chng.mass.T6","frass.T6","fed.T6","diet.cat.out.T5","diet.cont.out.T5","sacrifice.T6","diet.cat.in.T6","diet.cont.in.T6","date.T7","time.T7","d.time7","age.T7","T7.expct","instar.T7","mass.T7","chng.mass.T7","frass.T7","fed.T7","diet.cat.out.T6","diet.cont.out.T6","sacrifice.T7","diet.cat.in.T7","diet.cont.in.T7","date.T8","time.T8","d.time8","age.T8","T8.expct","instar.T8","mass.T8","chng.mass.T8","frass.T8","fed.T8","diet.cat.out.T7","diet.cont.out.T7","sacrifice.T8","diet.cat.in.T8","diet.cont.in.T8","date.T9","time.T9","d.time9","age.T9","T9.expct","instar.T9","mass.T9","chng.mass.T9","frass.T9","fed.T9","diet.cat.out.T8","diet.cont.out.T8","sacrifice.T9","diet.cat.in.T9","diet.cont.in.T9","date.T10","time.T10","d.time10","age.T10","instar.T10","T10.expct","mass.T10","chng.mass.T10","frass.T10","fed.T10","diet.cat.out.T9","diet.cont.out.T9","sacrifice.T10","diet.cat.in.T10","diet.cont.in.T10","date.T11","time.T11","d.time11","age.T11","T11.expct","instar.T11","mass.T11","chng.mass.T11","frass.T11","fed.T11","diet.cat.out.T10","diet.cont.out.T10","sacrifice.T11","diet.cat.in.T11","diet.cont.in.T11","date.T12","time.T12","d.time12","age.T12","T12.expct","instar.T12","mass.T12","chng.mass.T12","frass.T12","fed.T12","diet.cat.out.T11","diet.cont.out.T11","sacrifice.T12","diet.cat.in.T12","diet.cont.in.T12","date.T13","time.T13","d.time13","age.T13","T13.expct","instar.T13","mass.T13","chng.mass.T13","frass.T13","fed.T13","diet.cat.out.T12","diet.cont.out.T12","sacrifice.T13","diet.cat.in.T13","diet.cont.in.T13","date.T14","time.T14","d.time14","age.T14","T14.expct","instar.T14","mass.T14","chng.mass.T14","frass.T14","fed.T14","diet.cat.out.T13","diet.cont.out.T13","sacrifice.T14","diet.cat.in.T14","diet.cont.in.T14","date.T15","time.T15","d.time15","age.T15","T15.expct","instar.T15","mass.T15","chng.mass.T15","frass.T15","fed.T15","diet.cat.out.T14","diet.cont.out.T14","sacrifice.T15","diet.cat.in.T15","diet.cont.in.T15","date.T16","time.T16","d.time16","age.T16","T16.expct","instar.T16","mass.T16","chng.mass.T16","frass.T16","fed.T16","diet.cat.out.T15","diet.cont.out.T15","sacrifice.T16","diet.cat.in.T16","diet.cont.in.T16","date.T17","time.T17","d.time17","age.T17","T17.expct","instar.T17","mass.T17","chng.mass.T17","frass.T17","fed.T17","diet.cat.out.T16","diet.cont.out.T16","sacrifice.T17","diet.cat.in.T17","diet.cont.in.T17","date.T18","time.T18","d.time18","age.T18","T18.expct","instar.T18","mass.T18","chng.mass.T18","frass.T18","fed.T18","diet.cat.out.T17","diet.cont.out.T17","sacrifice.T18","diet.cat.in.T18","diet.cont.in.T18","date.T19","time.T19","d.time19","age.T19","T19.expct","instar.T19","mass.T19","chng.mass.T19","frass.T19","fed.T19","diet.cat.out.T18","diet.cont.out.T18","sacrifice.T19","diet.cat.in.T19","diet.cont.in.T19","date.T20","time.T20","d.time20","age.T20","T20.expct","instar.T20","mass.T20","chng.mass.T20","frass.T20","fed.T20","diet.cat.out.T19","diet.cont.out.T19","sacrifice.T20","diet.cat.in.T20","diet.cont.in.T20","date.T21","time.T21","d.time21","age.T21","T21.expct","instar.T21","mass.T21","chng.mass.T21","frass.T21","fed.T21","diet.cat.out.T20","diet.cont.out.T20","sacrifice.T21","diet.cat.in.T21","diet.cont.in.T21","date.T22","time.T22","d.time22","age.T22","T22.expct","instar.T22","mass.T22","chng.mass.T22","frass.T22","fed.T22","diet.cat.out.T21","diet.cont.out.T21","sacrifice.T22","diet.cat.in.T22","diet.cont.in.T22","date.T23","time.T23","d.time23","age.T23","T23.expct","instar.T23","mass.T23","chng.mass.T23","frass.T23","fed.T23","diet.cat.out.T22","diet.cont.out.T22","sacrifice.T23","diet.cat.in.T23","diet.cont.in.T23","date.T24","time.T24","d.time24","age.T24","T24.expct","instar.T24","mass.T24","chng.mass.T24","frass.T24","fed.T24","diet.cat.out.T23","diet.cont.out.T23","sacrifice.T24","diet.cat.in.T24","diet.cont.in.T24","date.T25","time.T25","d.time25","age.T25","T25.expct","instar.T25","mass.T25","chng.mass.T25","frass.T25","fed.T25","diet.cat.out.T24","diet.cont.out.T24","sacrifice.T25","diet.cat.in.T25","diet.cont.in.T25","date.T26","time.T26","d.time26","age.T26","T26.expct","instar.T26","mass.T26","chng.mass.T26","frass.T26","fed.T26","diet.cat.out.T25","diet.cont.out.T25","sacrifice.T26","diet.cat.in.T26","diet.cont.in.T26","date.T27","time.T27","d.time27","age.T27","T27.expct","instar.T27","mass.T27","chng.mass.T27","frass.T27","fed.T27","diet.cat.out.T26","diet.cont.out.T26","sacrifice.T27","diet.cat.in.T27","diet.cont.in.T27","date.T28","time.T28","d.time28","age.T28","T28.expct","instar.T28","mass.T28","chng.mass.T28","frass.T28","fed.T28","diet.cat.out.T27","diet.cont.out.T27","sacrifice.T28","diet.cat.in.T28","diet.cont.in.T28","date.T29","time.T29","d.time29","age.T29","T29.expct","instar.T29","mass.T29","chng.mass.T29","frass.T29","fed.T29","diet.cat.out.T28","diet.cont.out.T28","sacrifice.T29","diet.cat.in.T29","diet.cont.in.T29","date.T30","time.T30","d.time30","age.T30","T30.expct","instar.T30","mass.T30","chng.mass.T30","frass.T30","fed.T30","diet.cat.out.T29","diet.cont.out.T29","sacrifice.T30","diet.cat.in.T30","diet.cont.in.T30","date.T31","time.T31","d.time31","age.T31","T31.expct","instar.T31","mass.T31","chng.mass.T31","frass.T31","fed.T31","diet.cat.out.T30","diet.cont.out.T30","sacrifice.T31","diet.cat.in.T31","diet.cont.in.T31","date.T32","time.T32","d.time32","age.T32","T32.expct","instar.T32","mass.T32","chng.mass.T32","frass.T32","fed.T32","diet.cat.out.T31","diet.cont.out.T31","sacrifice.T32","diet.cat.in.T32","diet.cont.in.T32","date.T33","time.T33","d.time33","age.T33","T33.expct","instar.T33","mass.T33","chng.mass.T33","frass.T33","fed.T33","diet.cat.out.T32","diet.cont.out.T32","sacrifice.T33","diet.cat.in.T33","diet.cont.in.T33","date.T34","time.T34","d.time34","age.T34","T34.expct","instar.T34","mass.T34","chng.mass.T34","frass.T34","fed.T34","diet.cat.out.T33","diet.cont.out.T33","sacrifice.T34","diet.cat.in.T34","diet.cont.in.T34","date.T35","time.T35","d.time35","age.T35","T35.expct","instar.T35","mass.T35","chng.mass.T35","frass.T35","fed.T35","diet.cat.out.T34","diet.cont.out.T34","sacfifice.T35","diet.cat.in.T35","diet.cont.in.T35","date.T36","time.T36","d.time36","age.T36","T36.expct","instar.T36","mass.T36","chng.mass.T36","frass.T36","fed.T36","diet.cat.out.T35","diet.cont.out.T35","sacrifice.T36","diet.cat.in.T36","diet.cont.in.T36","date.T37","time.T37","d.time37","age.T37","T37.expct","instar.T37","mass.T37","chng.mass.T37","frass.T37","fed.T37","diet.cat.out.T36","diet.cont.out.T36","sacrifice.T37","diet.cat.in.T37","diet.cont.in.T37","date.T38","time.T38","d.time38","age.T38","T38.expct","instar.T38","diet.cont.out.T37","int.wasp.dev","timeto3","int.3","timeto4","int.4","timeto5","int.5.p","int.5.c","int.5","ttwand","stsp.llmort","dry.cat.in.T0","dry.cat.in.T1","dry.cat.in.T2","dry.cat.in.T3","dry.cat.in.T4","dry.cat.in.T5","dry.cat.in.T6","dry.cat.in.T7","dry.cat.in.T8","dry.cat.in.T9","dry.cat.in.T10","dry.cat.in.T11","dry.cat.in.T12","dry.cat.in.T13","dry.cat.in.T14","dry.cat.in.T15","dry.cat.in.T16","dry.cat.in.T17","dry.cat.in.T18","dry.cat.in.T19","dry.cat.in.T20","dry.cat.in.T21","dry.cat.in.T22","dry.cat.in.T23","dry.cat.in.T24","dry.cat.in.T25","dry.cat.in.T26","dry.cat.in.T27","dry.cat.in.T28","dry.cat.in.T29","dry.cat.in.T30","dry.cat.in.T31","dry.cat.in.T32","dry.cat.in.T33","dry.cat.in.T34","dry.cat.in.T35","dry.cat.in.T36","dry.cat.in.T37","dry.cont.in.T0","dry.cont.in.T1","dry.cont.in.T2","dry.cont.in.T3","dry.cont.in.T4","dry.cont.in.T5","dry.cont.in.T6","dry.cont.in.T7","dry.cont.in.T8","dry.cont.in.T9","dry.cont.in.T10","dry.cont.in.T11","dry.cont.in.T12","dry.cont.in.T13","dry.cont.in.T14","dry.cont.in.T15","dry.cont.in.T16","dry.cont.in.T17","dry.cont.in.T18","dry.cont.in.T19","dry.cont.in.T20","dry.cont.in.T21","dry.cont.in.T22","dry.cont.in.T23","dry.cont.in.T24","dry.cont.in.T25","dry.cont.in.T26","dry.cont.in.T27","dry.cont.in.T28","dry.cont.in.T29","dry.cont.in.T30","dry.cont.in.T31","dry.cont.in.T32","dry.cont.in.T33","dry.cont.in.T34","dry.cont.in.T35","dry.cont.in.T36","dry.cont.in.T37","dry.cat.out.T0","dry.cat.out.T1","dry.cat.out.T2","dry.cat.out.T3","dry.cat.out.T4","dry.cat.out.T5","dry.cat.out.T6","dry.cat.out.T7","dry.cat.out.T8","dry.cat.out.T9","dry.cat.out.T10","dry.cat.out.T11","dry.cat.out.T12","dry.cat.out.T13","dry.cat.out.T14","dry.cat.out.T15","dry.cat.out.T16","dry.cat.out.T17","dry.cat.out.T18","dry.cat.out.T19","dry.cat.out.T20","dry.cat.out.T21","dry.cat.out.T22","dry.cat.out.T23","dry.cat.out.T24","dry.cat.out.T25","dry.cat.out.T26","dry.cat.out.T27","dry.cat.out.T28","dry.cat.out.T29","dry.cat.out.T30","dry.cat.out.T31","dry.cat.out.T32","dry.cat.out.T33","dry.cat.out.T34","dry.cat.out.T35","dry.cat.out.T36","dry.cont.out.T0","dry.cont.out.T1","dry.cont.out.T2","dry.cont.out.T3","dry.cont.out.T4","dry.cont.out.T5","dry.cont.out.T6","dry.cont.out.T7","dry.cont.out.T8","dry.cont.out.T9","dry.cont.out.T10","dry.cont.out.T11","dry.cont.out.T12","dry.cont.out.T13","dry.cont.out.T14","dry.cont.out.T15","dry.cont.out.T16","dry.cont.out.T17","dry.cont.out.T18","dry.cont.out.T19","dry.cont.out.T20","dry.cont.out.T21","dry.cont.out.T22","dry.cont.out.T23","dry.cont.out.T24","dry.cont.out.T25","dry.cont.out.T26","dry.cont.out.T27","dry.cont.out.T28","dry.cont.out.T29","dry.cont.out.T30","dry.cont.out.T31","dry.cont.out.T32","dry.cont.out.T33","dry.cont.out.T34","dry.cont.out.T35","dry.cont.out.T36","dry.cnsmp.T0_T1","dry.totcnsmp.T1","dry.cnsmp.T1_T2","dry.totcnsmp.T2","dry.cnsmp.T2_T3","dry.totcnsmp.T3","dry.cnsmp.T3_T4","dry.totcnsmp.T4","dry.cnsmp.T4_T5","dry.totcnsmp.T5","dry.cnsmp.T5_T6","dry.totcnsmp.T6","dry.cnsmp.T6_T7","dry.totcnsmp.T7","dry.cnsmp.T7_T8","dry.totcnsmp.T8","dry.cnsmp.T8_T9","dry.totcnsmp.T9","dry.cnsmp.T9_T10","dry.totcnsmp.T10","dry.cnsmp.T10_T11","dry.totcnsmp.T11","dry.cnsmp.T11_T12","dry.totcnsmp.T12","dry.cnsmp.T12_T13","dry.totcnsmp.T13","dry.cnsmp.T13_T14","dry.totcnsmp.T14","dry.cnsmp.T14_T15","dry.totcnsmp.T15","dry.cnsmp.T15_T16","dry.totcnsmp.T16","dry.cnsmp.T16_T17","dry.totcnsmp.T17","dry.cnsmp.T17_T18","dry.totcnsmp.T18","dry.cnsmp.T18_T19","dry.totcnsmp.T19","dry.cnsmp.T19_T20","dry.totcnsmp.T20","dry.cnsmp.T20_T21","dry.totcnsmp.T21","dry.cnsmp.T21_T22","dry.totcnsmp.T22","dry.cnsmp.T22_T23","dry.totcnsmp.T23","dry.cnsmp.T23_T24","dry.totcnsmp.T24","dry.cnsmp.T24_T25","dry.totcnsmp.T25","dry.cnsmp.T25_T26","dry.totcnsmp.T26","dry.cnsmp.T26_T27","dry.totcnsmp.T27","dry.cnsmp.T27_T28","dry.totcnsmp.T28","dry.cnsmp.T28_T29","dry.totcnsmp.T29","dry.cnsmp.T29_T30","dry.totcnsmp.T30","dry.cnsmp.T30_T31","dry.totcnsmp.T31","dry.cnsmp.T31_T32","dry.totcnsmp.T32","dry.cnsmp.T32_T33","dry.totcnsmp.T33","dry.cnsmp.T33_T34","dry.totcnsmp.T34","dry.cnsmp.T34_T35","dry.totcnsmp.T35","dry.cnsmp.T35_T36","dry.totcnsmp.T36","dry.cnsmp.T36_T37","dry.totcnsmp.T37","cnsmp.4","cnsmp.5","cnsmp.wan","cnsmp.em","mass.gain.T0","mass.gain.T1","mass.gain.T2","mass.gain.T3","mass.gain.T4","mass.gain.T5","mass.gain.T6","mass.gain.T7","mass.gain.T8","mass.gain.T9","mass.gain.T10","mass.gain.T11","mass.gain.T12","mass.gain.T13","mass.gain.T14","mass.gain.T15","mass.gain.T16","mass.gain.T17","mass.gain.T18","mass.gain.T19","mass.gain.T20","mass.gain.T21","mass.gain.T22","mass.gain.T23","mass.gain.T24","mass.gain.T25","mass.gain.T26","mass.gain.T27","mass.gain.T28","mass.gain.T29","mass.gain.T30","mass.gain.T31","mass.gain.T32","mass.gain.T33","mass.gain.T34","mass.gain.T35","mass.gain.T36","mass.gain.T37","mass.gain.4","mass.gain.5","mass.gain.wan","mass.gain.em","num.unem","load"
1,"control","30","30_c_1","B",305,NA,NA,NA,0,0,308,1,NA,NA,NA,1,NA,310,"T4",48,45.88333333,283.58,313,"T11",126,125.8833333,1203.59,317,"T15",216,8685.32,215.55,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8.716666667,0,3,87.35,3782.76,2843.34,308,15.06666667,6.35,6.35,6,3,139.07,51.72,30.88,1,3613.47,2777.37,0,2153.96,2198.74,309,9.266666667,256.73,117.66,18.2,24.55,24,3,1,142.17,1705.45,2034.25,0,1291.89,1486.08,309,15.18333333,5.916666667,30.46666667,30,3,253.86,-2.87,0,0,1210.64,1412.31,0,1371.96,1072.52,310,6.6,15.41666667,45.88333333,48,4,283.58,29.72,0,0,1180.02,951.16,0,775.75,967.53,310,15.05,8.45,54.33333333,54,4,351.54,67.96,6.56,1,580.91,853.9,0,720.59,560.24,311,8.833333333,17.78333333,72.11666667,72,4,681.25,329.71,152.18,"1",3.08,393.28,0,1772.66,1861.16,311,15.01666667,6.183333333,78.3,78,4,922.59,241.34,55.68,1,1346.55,1774.73,0,5491.15,3564.05,312,8.533333333,17.51666667,95.81666667,96,4,978.2,55.61,20.42,1,5025.13,3294.02,0,1886.8,1832.3,312,14.76666667,6.233333333,102.05,102,4,1250.82,272.62,52.95,1,1410.61,1712.45,0,2047.77,2165.5,313,8.483333333,17.71666667,119.7666667,4,120,1186.04,-64.78,26.55,1,1693.05,1783.44,0,2071.91,2711.88,313,14.6,6.116666667,125.8833333,126,5,1203.59,17.55,0,0,1862.04,2565.14,0,4688.91,3934.07,314,8.383333333,17.78333333,143.6666667,144,5,2349.05,1145.46,291.43,1,2840.12,3599.31,0,6241.64,9292.98,315,8.516666667,24.13333333,167.8,168,5,5262.23,2913.18,1307.87,1,1431.3,8820.63,0,13660.02,9500.04,316,8.483333333,23.96666667,191.7666667,192,"5",8881.74,3619.51,3669.45,1,5396.02,9039.98,0,9127.83,7995.77,317,8.266666667,23.78333333,215.55,216,"w",8685.32,-196.42,NA,NA,NA,7523.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,3,8,0,4,4,12,NA,858.68652,488.94892,293.25903,311.43492,176.09525,163.57393,402.39382,1246.49105,428.3036,464.84379,470.32357,1064.38257,1416.85228,3100.82454,2072.01741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.43818,499.11398,337.34016,243.46204,219.62931,127.17448,422.48332,809.03935,415.9321,491.5685,615.59676,893.03389,2109.50646,2156.50908,1815.03979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856.39239,404.19165,286.92168,279.66474,137.67567,0.72996,319.13235,1190.95581,334.31457,401.25285,441.30348,673.10844,339.2181,1278.85674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.23669,482.11725,334.71747,225.42492,202.3743,93.20736,420.61101,780.68274,405.85065,422.67528,607.93818,853.03647,2090.48931,2142.47526,1783.12638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29413000000022,2.29413000000022,84.7572700000001,87.0514000000003,6.33735000000001,93.3887500000003,31.77018,125.15893,38.41958,163.57851,162.84397,326.42248,83.26147,409.68395,55.5352399999999,465.21919,93.9890300000001,559.20822,63.59094,622.79916,29.02009,651.81925,391.27413,1043.09338,1077.63418,2120.72756,1821.9678,3942.69536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.15893,651.8193,3942.6954,NA,0,51.72,169.38,166.51,196.23,264.19,593.9,835.24,890.85,1163.47,1098.69,1116.24,2261.7,5174.88,8794.39,8597.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.23,1116.24,8597.97,NA,NA,NA
100,"para","25","25_p_11","C",307,NA,NA,NA,0,0,312,8,312,13.65,1,1,1,317,"T10",120,118.7333333,224.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,12.86666667,0,3,49,486.61,506.59,312,18.85,5.983333333,5.983333333,6,3,54.9,5.9,2.77,1,394.79,442.81,0,865.77,889.07,313,11.06666667,53.59,-1.31,16.21666667,22.2,24,3,0,0,741.54,711.49,0,317.31,416.27,313,16.66666667,5.6,27.8,30,3,61.8,8.21,2.67,1,255.21,362.54,0,483.22,789.49,314,10.5,17.83333333,45.63333333,48,3,87.57,25.77,5.7,1,299.79,598.88,0,897.15,757.69,314,16.4,5.9,51.53333333,54,3,110.55,22.98,6.92,1,798.56,689.24,0,500.08,591.66,315,9.866666667,17.46666667,69,72,3,185.71,75.16,20.67,"1",273.78,430.47,0,501.8,611.88,315,16.75,6.883333333,75.88333333,78,3,180.39,-5.32,2.33,1,425.1,530.22,0,883.46,481.66,316,10.4,17.65,93.53333333,96,3,175.67,-4.72,0,0,678.69,283.34,0,574.15,564.32,316,15.51666667,5.116666667,98.65,102,3,175.37,-0.3,0,0,483.27,451.3,0,1488.12,1111.67,317,11.6,20.08333333,118.7333333,4,120,224.52,49.15,13.51,1,1102.92,645.48,0,1595.65,1090.36,317,15.91666667,4.316666667,123.05,126,4,216.97,-7.55,7.65,1,1516.42,1008.82,0,2001.2,3923.31,318,10.68333333,18.76666667,141.8166667,144,4,254.62,37.65,4.56,1,1585.41,3400.28,0,7842.05,4333.21,319,12.26666667,25.58333333,167.4,168,4,498.19,243.57,85.98,1,6375.58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,10,NA,NA,0,0,NA,NA,NA,110.46047,196.52979,72.02937,109.69094,203.65305,113.51816,113.9086,200.54542,130.33205,337.80324,362.21255,454.2724,1780.14535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.99593,201.81889,94.49329,179.21423,171.99563,134.30682,138.89676,109.33682,128.10064,252.34909,247.51172,890.59137,983.63867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.56523,175.74498,60.48477,71.05023,189.25872,64.88586,100.7487,160.84953,114.53499,261.39204,359.39154,375.74217,1511.01246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.94597,168.62313,85.92198,141.93456,163.34988,102.02139,125.66214,67.15158,106.9581,152.97876,239.09034,805.86636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.89524,16.89524,20.78481,37.68005,11.5446,49.22465,38.64071,87.86536,14.39433,102.25969,48.6323,150.89199,13.1599,164.05189,39.69589,203.74778,15.79706,219.54484,76.4112,295.95604,2.82101,298.77705,78.53023,377.30728,269.13289,646.44017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.956,NA,NA,NA,0,5.9,4.59,12.8,38.57,61.55,136.71,131.39,126.67,126.37,175.52,167.97,205.62,449.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.52,NA,NA,NA,NA,0
